,SPAM,text,casefolding,tweet_tokens,tweet_tokens_fdist,tweet_stopwords_removal,tweet_normalized,tweet_tokens_stemmed
97,1.0,Kung jayo endorser ng enervon bbili ako ng isang box hahahah,kung jayo endorser ng enervon bbili ako ng isang box hahahah,"['kung', 'jayo', 'endorser', 'ng', 'enervon', 'bbili', 'ako', 'ng', 'isang', 'box', 'hahahah']",<FreqDist with 10 samples and 11 outcomes>,"['kung', 'jayo', 'endorser', 'ng', 'enervon', 'bbili', 'ako', 'ng', 'isang', 'box', 'hahahah']","['kung', 'jayo', 'endorser', 'ng', 'enervon', 'bbili', 'ako', 'ng', 'isang', 'box', 'hahahah']","['kung', 'jayo', 'endorser', 'ng', 'enervon', 'bbili', 'ako', 'ng', 'isang', 'box', 'hahahah']"
98,1.0,"Jangan sepelekan, Khasiat suplemen Enervon C ternyata sangat mencengangkan untuk kesehatan. #enervonc https://t.co/H789ChDNQv",jangan sepelekan khasiat suplemen enervon  ternyata sangat mencengangkan untuk kesehatan,"['jangan', 'sepelekan', 'khasiat', 'suplemen', 'enervon', 'ternyata', 'sangat', 'mencengangkan', 'untuk', 'kesehatan']",<FreqDist with 10 samples and 10 outcomes>,"['sepelekan', 'khasiat', 'suplemen', 'enervon', 'mencengangkan', 'kesehatan']","['sepelekan', 'khasiat', 'suplemen', 'enervon', 'mencengangkan', 'kesehatan']","['sepele', 'khasiat', 'suplemen', 'enervon', 'cengang', 'sehat']"
99,1.0,"Enervon C bermanfaat untuk membantu menjaga daya tahan tubuh. Suplemen multivitamin ini mengandung vitamin C, niasinamida, kalsium pantotenat, vitamin; B1, B2, B6,  &amp;  B12 yang aman di konsumsi setiap hari. 

Beli Enervon C di Farmaku lebih hemat!🥰
#Farmaku #vitaminc #enervonc https://t.co/C6A0EkWAGN",enervon  bermanfaat untuk membantu menjaga daya tahan tubuh suplemen multivitamin ini mengandung vitamin  niasinamida kalsium pantotenat vitamin    amp  yang aman di konsumsi setiap hari beli enervon  di farmaku lebih hemat,"['enervon', 'bermanfaat', 'untuk', 'membantu', 'menjaga', 'daya', 'tahan', 'tubuh', 'suplemen', 'multivitamin', 'ini', 'mengandung', 'vitamin', 'niasinamida', 'kalsium', 'pantotenat', 'vitamin', 'amp', 'yang', 'aman', 'di', 'konsumsi', 'setiap', 'hari', 'beli', 'enervon', 'di', 'farmaku', 'lebih', 'hemat']",<FreqDist with 27 samples and 30 outcomes>,"['enervon', 'bermanfaat', 'membantu', 'menjaga', 'daya', 'tahan', 'tubuh', 'suplemen', 'multivitamin', 'mengandung', 'vitamin', 'niasinamida', 'kalsium', 'pantotenat', 'vitamin', 'aman', 'konsumsi', 'beli', 'enervon', 'farmaku', 'hemat']","['enervon', 'bermanfaat', 'membantu', 'menjaga', 'daya', 'tahan', 'tubuh', 'suplemen', 'multivitamin', 'mengandung', 'vitamin', 'niasinamida', 'kalsium', 'pantotenat', 'vitamin', 'aman', 'konsumsi', 'beli', 'enervon', 'farmaku', 'hemat']","['enervon', 'manfaat', 'bantu', 'jaga', 'daya', 'tahan', 'tubuh', 'suplemen', 'multivitamin', 'kandung', 'vitamin', 'niasinamida', 'kalsium', 'pantotenat', 'vitamin', 'aman', 'konsumsi', 'beli', 'enervon', 'farmaku', 'hemat']"
100,1.0,"Enervon C / Multivitamin

💰 Rp25.000. 
Link : https://t.co/FTC4vCuLcr https://t.co/44gOwP9qwt",enervon  multivitamin rp link,"['enervon', 'multivitamin', 'rp', 'link']",<FreqDist with 4 samples and 4 outcomes>,"['enervon', 'multivitamin', 'link']","['enervon', 'multivitamin', 'link']","['enervon', 'multivitamin', 'link']"
101,1.0,Saya menjual Enervon C Strip isi 4... seharga Rp45.000. Dapatkan di Shopee sekarang! https://t.co/UbPRUWEy86 #ShopeeID https://t.co/QQIuQAXevn,saya menjual enervon  strip isi seharga rp dapatkan di shopee sekarang,"['saya', 'menjual', 'enervon', 'strip', 'isi', 'seharga', 'rp', 'dapatkan', 'di', 'shopee', 'sekarang']",<FreqDist with 11 samples and 11 outcomes>,"['menjual', 'enervon', 'strip', 'isi', 'seharga', 'dapatkan', 'shopee']","['menjual', 'enervon', 'strip', 'isi', 'seharga', 'dapatkan', 'shopee']","['jual', 'enervon', 'strip', 'isi', 'harga', 'dapat', 'shopee']"
102,1.0,@jaemrkleehc NUNG NAGBUBUNTIS KASI ANG AKING MAMA GINAWA NYANG TUBIG ANG ENERVON 🤩🤩🤩,nung nagbubuntis kasi ang aking mama ginawa nyang tubig ang enervon,"['nung', 'nagbubuntis', 'kasi', 'ang', 'aking', 'mama', 'ginawa', 'nyang', 'tubig', 'ang', 'enervon']",<FreqDist with 10 samples and 11 outcomes>,"['nung', 'nagbubuntis', 'kasi', 'ang', 'aking', 'mama', 'ginawa', 'nyang', 'tubig', 'ang', 'enervon']","['nung', 'nagbubuntis', 'kasi', 'ang', 'aking', 'mama', 'ginawa', 'nyang', 'tubig', 'ang', 'enervon']","['nung', 'nagbubuntis', 'kasi', 'ang', 'aking', 'mama', 'ginawa', 'nyang', 'tubig', 'ang', 'enervon']"
103,1.0,"Naka enervon lhat ng mga andto..ang hyper neo...hahahaha dmi q tawa sa inyoh.. D q na mainum inum ung ininum q..hahhahhaha

Go @bakaroceyan Kaya muh yan..wuuuoohhh idol..hahahahahahahah https://t.co/JJ5bVrnMIN",naka enervon lhat ng mga andtoang hyper neohahahaha dmi  tawa sa inyoh   na mainum inum ung ininum qhahhahhaha go kaya muh yanwuuuoohhh idolhahahahahahahah,"['naka', 'enervon', 'lhat', 'ng', 'mga', 'andtoang', 'hyper', 'neohahahaha', 'dmi', 'tawa', 'sa', 'inyoh', 'na', 'mainum', 'inum', 'ung', 'ininum', 'qhahhahhaha', 'go', 'kaya', 'muh', 'yanwuuuoohhh', 'idolhahahahahahahah']",<FreqDist with 23 samples and 23 outcomes>,"['naka', 'enervon', 'lhat', 'ng', 'mga', 'andtoang', 'hyper', 'neohahahaha', 'dmi', 'tawa', 'sa', 'inyoh', 'na', 'mainum', 'inum', 'ung', 'ininum', 'qhahhahhaha', 'go', 'kaya', 'muh', 'yanwuuuoohhh', 'idolhahahahahahahah']","['naka', 'enervon', 'lhat', 'ng', 'mga', 'andtoang', 'hyper', 'neohahahaha', 'dmi', 'tawa', 'sa', 'inyoh', 'na', 'mainum', 'inum', 'ung', 'ininum', 'qhahhahhaha', 'go', 'kaya', 'muh', 'yanwuuuoohhh', 'idolhahahahahahahah']","['naka', 'enervon', 'lhat', 'ng', 'mga', 'andtoang', 'hyper', 'neohahahaha', 'dmi', 'tawa', 'sa', 'inyoh', 'na', 'mainum', 'inum', 'ung', 'ininum', 'qhahhahhaha', 'go', 'kaya', 'muh', 'yanwuuuoohhh', 'idolhahahahahahahah']"
104,1.0,"Beli Enervon C isi 30 tablet 
https://t.co/6Xeiy9mZon di toko Apotek Given Jaya Farma Rp52.000 di Tokopedia dengan Bebas Ongkir, Sekarang!",beli enervon  isi tablet di toko apotek given jaya farma rp di tokopedia dengan bebas ongkir sekarang,"['beli', 'enervon', 'isi', 'tablet', 'di', 'toko', 'apotek', 'given', 'jaya', 'farma', 'rp', 'di', 'tokopedia', 'dengan', 'bebas', 'ongkir', 'sekarang']",<FreqDist with 16 samples and 17 outcomes>,"['beli', 'enervon', 'isi', 'tablet', 'toko', 'apotek', 'given', 'jaya', 'farma', 'tokopedia', 'bebas', 'ongkir']","['beli', 'enervon', 'isi', 'tablet', 'toko', 'apotek', 'given', 'jaya', 'farma', 'tokopedia', 'bebas', 'ongkir']","['beli', 'enervon', 'isi', 'tablet', 'toko', 'apotek', 'given', 'jaya', 'farma', 'tokopedia', 'bebas', 'ongkir']"
105,1.0,mag enervon ka kaya Olivia da ran'tk iyan!,mag enervon ka kaya olivia da rantk iyan,"['mag', 'enervon', 'ka', 'kaya', 'olivia', 'da', 'rantk', 'iyan']",<FreqDist with 8 samples and 8 outcomes>,"['mag', 'enervon', 'ka', 'kaya', 'olivia', 'da', 'rantk', 'iyan']","['mag', 'enervon', 'ka', 'kaya', 'olivia', 'da', 'rantk', 'iyan']","['mag', 'enervon', 'ka', 'kaya', 'olivia', 'da', 'rantk', 'iyan']"
106,1.0,@ikayabc De kasalanan talaga ng host hahahah #enervon,de kasalanan talaga ng host hahahah,"['de', 'kasalanan', 'talaga', 'ng', 'host', 'hahahah']",<FreqDist with 6 samples and 6 outcomes>,"['de', 'kasalanan', 'talaga', 'ng', 'host', 'hahahah']","['de', 'kasalanan', 'talaga', 'ng', 'host', 'hahahah']","['de', 'kasalanan', 'talaga', 'ng', 'host', 'hahahah']"
107,1.0,TRENDING ENERVON DAHIL KAY OLIVIA KSHSBBAJABAB,trending enervon dahil kay olivia kshsbbajabab,"['trending', 'enervon', 'dahil', 'kay', 'olivia', 'kshsbbajabab']",<FreqDist with 6 samples and 6 outcomes>,"['trending', 'enervon', 'dahil', 'kay', 'olivia', 'kshsbbajabab']","['trending', 'enervon', 'dahil', 'kay', 'olivia', 'kshsbbajabab']","['trending', 'enervon', 'dahil', 'kay', 'olivia', 'kshsbbajabab']"
108,1.0,gago kayo bakit trending enervon HAHAHAHAHAHAHAHAHAHAHHA,gago kayo bakit trending enervon hahahahahahahahahahahha,"['gago', 'kayo', 'bakit', 'trending', 'enervon', 'hahahahahahahahahahahha']",<FreqDist with 6 samples and 6 outcomes>,"['gago', 'kayo', 'bakit', 'trending', 'enervon', 'hahahahahahahahahahahha']","['gago', 'kayo', 'bakit', 'trending', 'enervon', 'hahahahahahahahahahahha']","['gago', 'kayo', 'bakit', 'trending', 'enervon', 'hahahahahahahahahahahha']"
109,1.0,Gai ug enervon alayon si Olivia bai,gai ug enervon alayon si olivia bai,"['gai', 'ug', 'enervon', 'alayon', 'si', 'olivia', 'bai']",<FreqDist with 7 samples and 7 outcomes>,"['gai', 'ug', 'enervon', 'alayon', 'olivia', 'bai']","['gai', 'ug', 'enervon', 'alayon', 'olivia', 'bai']","['gai', 'ug', 'enervon', 'alayon', 'olivia', 'bai']"
110,1.0,@macoydubs1 Ahahahahahahhahaha baka walang Enervon sa kanila ahahahh,ahahahahahahhahaha baka walang enervon sa kanila ahahahh,"['ahahahahahahhahaha', 'baka', 'walang', 'enervon', 'sa', 'kanila', 'ahahahh']",<FreqDist with 7 samples and 7 outcomes>,"['ahahahahahahhahaha', 'baka', 'walang', 'enervon', 'sa', 'kanila', 'ahahahh']","['ahahahahahahhahaha', 'baka', 'walang', 'enervon', 'sa', 'kanila', 'ahahahh']","['ahahahahahahhahaha', 'baka', 'walang', 'enervon', 'sa', 'kanila', 'ahahahh']"
111,1.0,@yenhyuck HAHAHAHHAHAHAHAH kelangan ata ng enervon,hahahahhahahahah kelangan ata ng enervon,"['hahahahhahahahah', 'kelangan', 'ata', 'ng', 'enervon']",<FreqDist with 5 samples and 5 outcomes>,"['hahahahhahahahah', 'kelangan', 'ata', 'ng', 'enervon']","['hahahahhahahahah', 'kelangan', 'ata', 'ng', 'enervon']","['hahahahhahahahah', 'kelang', 'ata', 'ng', 'enervon']"
112,1.0,"Ayy naka-enervon si Miss Great Britain. Ganyan dapat Olivia!

#MissUniverse
#PHILIPPINES 
Go Ibyang",ayy nakaenervon si miss great britain ganyan dapat olivia go ibyang,"['ayy', 'nakaenervon', 'si', 'miss', 'great', 'britain', 'ganyan', 'dapat', 'olivia', 'go', 'ibyang']",<FreqDist with 11 samples and 11 outcomes>,"['ayy', 'nakaenervon', 'miss', 'great', 'britain', 'ganyan', 'olivia', 'go', 'ibyang']","['ayy', 'nakaenervon', 'miss', 'great', 'britain', 'ganyan', 'olivia', 'go', 'ibyang']","['ayy', 'nakaenervon', 'miss', 'great', 'britain', 'ganyan', 'olivia', 'go', 'ibyang']"
113,1.0,okay ranis olivia oy? Hatagi nnyog enervon be,okay ranis olivia oy hatagi nnyog enervon be,"['okay', 'ranis', 'olivia', 'oy', 'hatagi', 'nnyog', 'enervon', 'be']",<FreqDist with 8 samples and 8 outcomes>,"['okay', 'ranis', 'olivia', 'oy', 'hatagi', 'nnyog', 'enervon', 'be']","['okay', 'ranis', 'olivia', 'oy', 'hatagi', 'nnyog', 'enervon', 'be']","['okay', 'ranis', 'olivia', 'oy', 'hatagi', 'nnyog', 'enervon', 'be']"
114,1.0,@9701cart HAHAHAHAHAAHAHAHAHAHAHAHAHAHAHAHAHA TAWANG TAWA AKO POTA BAT DI KASI NAG ENERVON,hahahahahaahahahahahahahahahahahaha tawang tawa ako pota bat di kasi nag enervon,"['hahahahahaahahahahahahahahahahahaha', 'tawang', 'tawa', 'ako', 'pota', 'bat', 'di', 'kasi', 'nag', 'enervon']",<FreqDist with 10 samples and 10 outcomes>,"['hahahahahaahahahahahahahahahahahaha', 'tawang', 'tawa', 'ako', 'pota', 'bat', 'kasi', 'nag', 'enervon']","['hahahahahaahahahahahahahahahahahaha', 'tawang', 'tawa', 'ako', 'pota', 'bat', 'kasi', 'nag', 'enervon']","['hahahahahaahahahahahahahahahahahaha', 'tawang', 'tawa', 'ako', 'pota', 'bat', 'kasi', 'nag', 'enervon']"
115,1.0,"Ramadhan telah tiba
Agar puasa kamu lancar dan imunitas kamu terjaga plus tetap bisa beraktivitas, jangan lupa konsumsi makanan bernutrisi saat berbuka dan sahur, dan jangan lupa konsumsi 1 caplet enervon c atau enervon active, supaya ibadah kamu lancar dan aktivitas pun lancar. https://t.co/ikuRhsOD0K",ramadhan telah tiba agar puasa kamu lancar dan imunitas kamu terjaga plus tetap bisa beraktivitas jangan lupa konsumsi makanan bernutrisi saat berbuka dan sahur dan jangan lupa konsumsi caplet enervon  atau enervon active supaya ibadah kamu lancar dan aktivitas pun lancar,"['ramadhan', 'telah', 'tiba', 'agar', 'puasa', 'kamu', 'lancar', 'dan', 'imunitas', 'kamu', 'terjaga', 'plus', 'tetap', 'bisa', 'beraktivitas', 'jangan', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'saat', 'berbuka', 'dan', 'sahur', 'dan', 'jangan', 'lupa', 'konsumsi', 'caplet', 'enervon', 'atau', 'enervon', 'active', 'supaya', 'ibadah', 'kamu', 'lancar', 'dan', 'aktivitas', 'pun', 'lancar']",<FreqDist with 30 samples and 41 outcomes>,"['ramadhan', 'puasa', 'lancar', 'imunitas', 'terjaga', 'plus', 'beraktivitas', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'berbuka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']","['ramadhan', 'puasa', 'lancar', 'imunitas', 'terjaga', 'plus', 'beraktivitas', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'berbuka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']","['ramadhan', 'puasa', 'lancar', 'imunitas', 'jaga', 'plus', 'aktivitas', 'lupa', 'konsumsi', 'makan', 'nutrisi', 'buka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']"
116,1.0,"Ramadhan telah tiba
Agar puasa kamu lancar dan imunitas kamu terjaga plus tetap bisa beraktivitas, jangan lupa konsumsi makanan bernutrisi saat berbuka dan sahur, dan jangan lupa konsumsi 1 caplet Enervon C atau Enervon Active, supaya ibadah kamu lancar dan aktivitas pun lancar https://t.co/qbYvRfFxcl",ramadhan telah tiba agar puasa kamu lancar dan imunitas kamu terjaga plus tetap bisa beraktivitas jangan lupa konsumsi makanan bernutrisi saat berbuka dan sahur dan jangan lupa konsumsi caplet enervon  atau enervon active supaya ibadah kamu lancar dan aktivitas pun lancar,"['ramadhan', 'telah', 'tiba', 'agar', 'puasa', 'kamu', 'lancar', 'dan', 'imunitas', 'kamu', 'terjaga', 'plus', 'tetap', 'bisa', 'beraktivitas', 'jangan', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'saat', 'berbuka', 'dan', 'sahur', 'dan', 'jangan', 'lupa', 'konsumsi', 'caplet', 'enervon', 'atau', 'enervon', 'active', 'supaya', 'ibadah', 'kamu', 'lancar', 'dan', 'aktivitas', 'pun', 'lancar']",<FreqDist with 30 samples and 41 outcomes>,"['ramadhan', 'puasa', 'lancar', 'imunitas', 'terjaga', 'plus', 'beraktivitas', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'berbuka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']","['ramadhan', 'puasa', 'lancar', 'imunitas', 'terjaga', 'plus', 'beraktivitas', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'berbuka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']","['ramadhan', 'puasa', 'lancar', 'imunitas', 'jaga', 'plus', 'aktivitas', 'lupa', 'konsumsi', 'makan', 'nutrisi', 'buka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']"
117,1.0,"Ramadhan telah tiba
Agar puasa kamu lancar dan imunitas kamu terjaga plus tetap bisa beraktivitas, jangan lupa konsumsi makanan bernutrisi saat berbuka dan sahur, dan jangan lupa konsumsi 1 caplet enervon c atau enervon active, supaya ibadah kamu lancar dan aktivitas pun lancar. https://t.co/AdrsRaxzDO",ramadhan telah tiba agar puasa kamu lancar dan imunitas kamu terjaga plus tetap bisa beraktivitas jangan lupa konsumsi makanan bernutrisi saat berbuka dan sahur dan jangan lupa konsumsi caplet enervon  atau enervon active supaya ibadah kamu lancar dan aktivitas pun lancar,"['ramadhan', 'telah', 'tiba', 'agar', 'puasa', 'kamu', 'lancar', 'dan', 'imunitas', 'kamu', 'terjaga', 'plus', 'tetap', 'bisa', 'beraktivitas', 'jangan', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'saat', 'berbuka', 'dan', 'sahur', 'dan', 'jangan', 'lupa', 'konsumsi', 'caplet', 'enervon', 'atau', 'enervon', 'active', 'supaya', 'ibadah', 'kamu', 'lancar', 'dan', 'aktivitas', 'pun', 'lancar']",<FreqDist with 30 samples and 41 outcomes>,"['ramadhan', 'puasa', 'lancar', 'imunitas', 'terjaga', 'plus', 'beraktivitas', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'berbuka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']","['ramadhan', 'puasa', 'lancar', 'imunitas', 'terjaga', 'plus', 'beraktivitas', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'berbuka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']","['ramadhan', 'puasa', 'lancar', 'imunitas', 'jaga', 'plus', 'aktivitas', 'lupa', 'konsumsi', 'makan', 'nutrisi', 'buka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']"
118,1.0,"Ramadhan telah tiba
Agar puasa kamu lancar dan imunitas kamu terjaga plus tetap bisa beraktivitas, jangan lupa konsumsi makanan bernutrisi saat berbuka dan sahur, dan jangan lupa konsumsi 1 caplet enervon c atau enervon active, supaya ibadah kamu lancar dan aktivitas pun lancar. https://t.co/mzxBImIvRK",ramadhan telah tiba agar puasa kamu lancar dan imunitas kamu terjaga plus tetap bisa beraktivitas jangan lupa konsumsi makanan bernutrisi saat berbuka dan sahur dan jangan lupa konsumsi caplet enervon  atau enervon active supaya ibadah kamu lancar dan aktivitas pun lancar,"['ramadhan', 'telah', 'tiba', 'agar', 'puasa', 'kamu', 'lancar', 'dan', 'imunitas', 'kamu', 'terjaga', 'plus', 'tetap', 'bisa', 'beraktivitas', 'jangan', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'saat', 'berbuka', 'dan', 'sahur', 'dan', 'jangan', 'lupa', 'konsumsi', 'caplet', 'enervon', 'atau', 'enervon', 'active', 'supaya', 'ibadah', 'kamu', 'lancar', 'dan', 'aktivitas', 'pun', 'lancar']",<FreqDist with 30 samples and 41 outcomes>,"['ramadhan', 'puasa', 'lancar', 'imunitas', 'terjaga', 'plus', 'beraktivitas', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'berbuka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']","['ramadhan', 'puasa', 'lancar', 'imunitas', 'terjaga', 'plus', 'beraktivitas', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'berbuka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']","['ramadhan', 'puasa', 'lancar', 'imunitas', 'jaga', 'plus', 'aktivitas', 'lupa', 'konsumsi', 'makan', 'nutrisi', 'buka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']"
119,1.0,"Ramadhan telah tiba
Agar puasa kamu lancar dan imunitas kamu terjaga plus tetap bisa beraktivitas, jangan lupa konsumsi makanan bernutrisi saat berbuka dan sahur, dan jangan lupa konsumsi 1 caplet Enervon C atau Enervon Active, supaya ibadah kamu lancar dan aktivitas pun lancar https://t.co/WBsJB2fdZE",ramadhan telah tiba agar puasa kamu lancar dan imunitas kamu terjaga plus tetap bisa beraktivitas jangan lupa konsumsi makanan bernutrisi saat berbuka dan sahur dan jangan lupa konsumsi caplet enervon  atau enervon active supaya ibadah kamu lancar dan aktivitas pun lancar,"['ramadhan', 'telah', 'tiba', 'agar', 'puasa', 'kamu', 'lancar', 'dan', 'imunitas', 'kamu', 'terjaga', 'plus', 'tetap', 'bisa', 'beraktivitas', 'jangan', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'saat', 'berbuka', 'dan', 'sahur', 'dan', 'jangan', 'lupa', 'konsumsi', 'caplet', 'enervon', 'atau', 'enervon', 'active', 'supaya', 'ibadah', 'kamu', 'lancar', 'dan', 'aktivitas', 'pun', 'lancar']",<FreqDist with 30 samples and 41 outcomes>,"['ramadhan', 'puasa', 'lancar', 'imunitas', 'terjaga', 'plus', 'beraktivitas', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'berbuka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']","['ramadhan', 'puasa', 'lancar', 'imunitas', 'terjaga', 'plus', 'beraktivitas', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'berbuka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']","['ramadhan', 'puasa', 'lancar', 'imunitas', 'jaga', 'plus', 'aktivitas', 'lupa', 'konsumsi', 'makan', 'nutrisi', 'buka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']"
120,1.0,"Ramadhan telah tiba
Agar puasa kamu lancar dan imunitas kamu terjaga plus tetap bisa beraktivitas, jangan lupa konsumsi makanan bernutrisi saat berbuka dan sahur, dan jangan lupa konsumsi 1 caplet enervon c atau enervon active, supaya ibadah kamu lancar dan aktivitas pun lancar. https://t.co/IZb8QgBLxU",ramadhan telah tiba agar puasa kamu lancar dan imunitas kamu terjaga plus tetap bisa beraktivitas jangan lupa konsumsi makanan bernutrisi saat berbuka dan sahur dan jangan lupa konsumsi caplet enervon  atau enervon active supaya ibadah kamu lancar dan aktivitas pun lancar,"['ramadhan', 'telah', 'tiba', 'agar', 'puasa', 'kamu', 'lancar', 'dan', 'imunitas', 'kamu', 'terjaga', 'plus', 'tetap', 'bisa', 'beraktivitas', 'jangan', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'saat', 'berbuka', 'dan', 'sahur', 'dan', 'jangan', 'lupa', 'konsumsi', 'caplet', 'enervon', 'atau', 'enervon', 'active', 'supaya', 'ibadah', 'kamu', 'lancar', 'dan', 'aktivitas', 'pun', 'lancar']",<FreqDist with 30 samples and 41 outcomes>,"['ramadhan', 'puasa', 'lancar', 'imunitas', 'terjaga', 'plus', 'beraktivitas', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'berbuka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']","['ramadhan', 'puasa', 'lancar', 'imunitas', 'terjaga', 'plus', 'beraktivitas', 'lupa', 'konsumsi', 'makanan', 'bernutrisi', 'berbuka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']","['ramadhan', 'puasa', 'lancar', 'imunitas', 'jaga', 'plus', 'aktivitas', 'lupa', 'konsumsi', 'makan', 'nutrisi', 'buka', 'sahur', 'lupa', 'konsumsi', 'caplet', 'enervon', 'enervon', 'active', 'ibadah', 'lancar', 'aktivitas', 'lancar']"
